"","GEOID","pop_5_and_under"
"31132","92399",4930
"31133","92401",117
"31134","92404",5878
"31135","92405",2709
"31136","92407",6831
"31137","92408",969
"31138","92410",3941
"31139","92411",2380
"31140","92415",0
"31141","92501",1261
"31142","92503",7142
"31143","92504",3828
"31144","92505",4140
"31145","92506",3139
"31146","92507",4172
"31147","92508",2626
"31148","92509",6343
"31149","92518",19
"31150","92521",0
"31151","92530",6007
"31152","92532",2276
"31153","92536",129
"31154","92539",301
"31155","92543",2421
"31156","92544",4217
"31157","92545",3240
"31158","92548",563
"31159","92549",89
"31160","92551",3262
"31161","92553",6122
"31162","92555",3360
"31163","92557",4506
"31164","92561",62
"31165","92562",5575
"31166","92563",5993
"31167","92567",751
"31168","92570",4637
"31169","92571",5598
"31170","92582",1672
"31171","92583",2805
"31172","92584",5074
"31173","92585",1787
"31174","92586",1124
"31175","92587",1665
"31176","92590",446
"31177","92591",3009
"31178","92592",6357
"31179","92595",2625
"31180","92596",3450
"31181","92602",2335
"31182","92603",1339
"31183","92604",1752
"31184","92606",1954
"31185","92610",801
"31186","92612",1353
"31187","92614",2434
"31188","92617",836
"31189","92618",5515
"31190","92620",5424
"31191","92624",313
"31192","92625",466
"31193","92626",3320
"31194","92627",4222
"31195","92629",1604
"31196","92630",5072
"31197","92637",7
"31198","92646",2722
"31199","92647",4319
"31200","92648",2415
"31201","92649",2301
"31202","92651",760
"31203","92653",1942
"31204","92655",564
"31205","92656",4767
"31206","92657",637
"31207","92660",1655
"31208","92661",22
"31209","92662",84
"31210","92663",705
"31211","92672",2049
"31212","92673",2267
"31213","92675",2051
"31214","92676",142
"31215","92677",3067
"31216","92678",44
"31217","92679",1479
"31218","92683",5698
"31219","92688",3493
"31220","92691",3224
"31221","92692",2747
"31222","92694",4278
"31223","92697",0
"31224","92701",4154
"31225","92703",4700
"31226","92704",5694
"31227","92705",3709
"31228","92706",2956
"31229","92707",4522
"31230","92708",3395
"31231","92780",4356
"31232","92782",2476
"31233","92801",5400
"31234","92802",3113
"31235","92804",5630
"31236","92805",5606
"31237","92806",3833
"31238","92807",2102
"31239","92808",1315
"31240","92821",2704
"31241","92823",520
"31242","92831",2458
"31243","92832",2238
"31244","92833",4607
"31245","92835",2267
"31246","92840",3403
"31247","92841",2097
"31248","92843",3447
"31249","92844",1208
"31250","92845",985
"31251","92860",1355
"31252","92861",208
"31253","92865",1333
"31254","92866",892
"31255","92867",3131
"31256","92868",1626
"31257","92869",2293
"31258","92870",3622
"31259","92879",3545
"31260","92880",7619
"31261","92881",1701
"31262","92882",5610
"31263","92883",2625
"31264","92886",3244
"31265","92887",1205
"31266","93001",1808
"31267","93003",3654
"31268","93004",2200
"31269","93010",3684
"31270","93012",1819
"31271","93013",1012
"31272","93015",887
"31273","93021",2773
"31274","93022",388
"31275","93023",873
"31276","93030",5000
"31277","93033",7805
"31278","93035",1387
"31279","93036",3498
"31280","93040",240
"31281","93041",2364
"31282","93042",0
"31283","93043",0
"31284","93060",2929
"31285","93063",3349
"31286","93064",0
"31287","93065",4548
"31288","93066",105
"31289","93067",0
"31290","93101",2199
"31291","93103",1201
"31292","93105",1349
"31293","93106",0
"31294","93108",379
"31295","93109",454
"31296","93110",994
"31297","93111",955
"31298","93117",2508
"31299","93201",278
"31300","93202",506
"31301","93203",2762
"31302","93204",1133
"31303","93205",107
"31304","93206",191
"31305","93207",12
"31306","93208",0
"31307","93210",969
"31308","93212",1466
"31309","93215",4288
"31310","93218",149
"31311","93219",758
"31312","93220",0
"31313","93221",1077
"31314","93222",41
"31315","93223",858
"31316","93224",33
"31317","93225",220
"31318","93226",0
"31319","93227",0
"31320","93230",5867
"31321","93234",752
"31322","93235",339
"31323","93237",28
"31324","93238",61
"31325","93239",74
"31326","93240",280
"31327","93241",1520
"31328","93242",287
"31329","93243",46
"31330","93244",0
"31331","93245",4139
"31332","93246",0
"31333","93247",1499
"31334","93249",204
"31335","93250",1416
"31336","93251",18
"31337","93252",127
"31338","93254",75
"31339","93255",0
"31340","93256",514
"31341","93257",6585
"31342","93258",42
"31343","93260",16
"31344","93261",128
"31345","93262",0
"31346","93263",1821
"31347","93265",203
"31348","93266",232
"31349","93267",267
"31350","93268",1760
"31351","93270",230
"31352","93271",8
"31353","93272",429
"31354","93274",8721
"31355","93276",4
"31356","93277",5557
"31357","93280",2564
"31358","93283",152
"31359","93285",9
"31360","93286",1201
"31361","93287",12
"31362","93291",5182
"31363","93292",4982
"31364","93301",1417
"31365","93304",4870
"31366","93305",4319
"31367","93306",5943
"31368","93307",9442
"31369","93308",4745
"31370","93309",6049
"31371","93311",4443
"31372","93312",4903
"31373","93313",5913
"31374","93314",2711
"31375","93401",1613
"31376","93402",1120
"31377","93405",548
"31378","93407",0
"31379","93408",0
"31380","93409",0
"31381","93410",0
"31382","93420",1940
"31383","93422",2267
"31384","93424",32
"31385","93426",108
"31386","93427",465
"31387","93428",178
"31388","93429",0
"31389","93430",41
"31390","93432",106
"31391","93433",906
"31392","93434",1012
"31393","93436",4404
"31394","93437",536
"31395","93440",117
"31396","93441",7
"31397","93442",429
"31398","93444",1069
"31399","93445",503
"31400","93446",3572
"31401","93449",151
"31402","93450",120
"31403","93451",160
"31404","93452",102
"31405","93453",110
"31406","93454",4096
"31407","93455",3050
"31408","93458",7725
"31409","93460",126
"31410","93461",51
"31411","93463",413
"31412","93465",597
"31413","93501",276
"31414","93505",1280
"31415","93510",283
"31416","93512",3
"31417","93513",96
"31418","93514",855
"31419","93516",120
"31420","93517",12
"31421","93518",7
"31422","93519",0
"31423","93522",0
"31424","93523",753
"31425","93524",0
"31426","93526",60
"31427","93527",84
"31428","93528",0
"31429","93529",19
"31430","93530",0
"31431","93531",0
"31432","93532",225
"31433","93534",4228
"31434","93535",6444
"31435","93536",5004
"31436","93541",0
"31437","93543",1363
"31438","93544",68
"31439","93545",103
"31440","93546",953
"31441","93549",0
"31442","93550",8121
"31443","93551",4668
"31444","93552",3765
"31445","93553",35
"31446","93554",0
"31447","93555",2442
"31448","93558",0
"31449","93560",1821
"31450","93561",2713
"31451","93562",101
"31452","93563",47
"31453","93581",0
"31454","93591",610
"31455","93601",49
"31456","93602",87
"31457","93603",0
"31458","93604",0
"31459","93605",11
"31460","93606",140
"31461","93608",130
"31462","93609",342
"31463","93610",1762
"31464","93611",3636
"31465","93612",3104
"31466","93614",968
"31467","93615",580
"31468","93616",224
"31469","93618",3273
"31470","93619",3998
"31471","93620",783
"31472","93621",0
"31473","93622",1166
"31474","93623",0
"31475","93624",55
"31476","93625",741
"31477","93626",77
"31478","93627",3
"31479","93628",0
"31480","93630",1793
"31481","93631",1193
"31482","93633",0
"31483","93634",0
"31484","93635",5062
"31485","93636",1022
"31486","93637",3698
"31487","93638",5341
"31488","93640",1633
"31489","93641",0
"31490","93643",75
"31491","93644",528
"31492","93645",0
"31493","93646",978
"31494","93647",1359
"31495","93648",1406
"31496","93650",267
"31497","93651",308
"31498","93652",36
"31499","93653",34
"31500","93654",3515
"31501","93656",441
"31502","93657",3186
"31503","93660",466
"31504","93662",2376
"31505","93664",0
"31506","93665",0
"31507","93666",59
"31508","93667",66
"31509","93668",33
"31510","93669",0
"31511","93670",0
"31512","93673",54
"31513","93675",341
"31514","93701",781
"31515","93702",4305
"31516","93703",3378
"31517","93704",2445
"31518","93705",4022
"31519","93706",4171
"31520","93710",2577
"31521","93711",2973
"31522","93720",3284
"31523","93721",409
"31524","93722",8669
"31525","93723",1306
"31526","93725",2954
"31527","93726",4428
"31528","93727",9004
"31529","93728",1587
"31530","93730",608
"31531","93737",595
"31532","93740",0
"31533","93741",0
"31534","93901",2766
"31535","93905",6415
"31536","93906",6286
"31537","93907",1609
"31538","93908",842
"31539","93920",137
"31540","93921",61
"31541","93923",592
"31542","93924",156
"31543","93925",64
"31544","93926",969
"31545","93927",2285
"31546","93928",0
"31547","93930",1917
"31548","93932",18
"31549","93933",1921
"31550","93940",1875
"31551","93943",0
"31552","93944",0
"31553","93950",853
"31554","93953",119
"31555","93954",32
"31556","93955",2769
"31557","93960",1804
"31558","93962",0
"31559","94002",2115
"31560","94005",336
"31561","94010",3032
"31562","94014",2514
"31563","94015",3836
"31564","94018",119
"31565","94019",878
"31566","94020",91
"31567","94021",0
"31568","94022",1044
"31569","94024",1362
"31570","94025",3291
"31571","94027",167
"31572","94028",404
"31573","94030",1573
"31574","94037",95
"31575","94038",395
"31576","94040",2460
"31577","94041",1435
"31578","94043",2587
"31579","94044",2509
"31580","94060",53
"31581","94061",2965
"31582","94062",1480
"31583","94063",2634
"31584","94065",793
"31585","94066",2584
"31586","94070",2134
"31587","94074",20
"31588","94080",3730
"31589","94085",2274
"31590","94086",4543
"31591","94087",4523
"31592","94089",1665
"31593","94102",1540
"31594","94103",927
"31595","94104",0
"31596","94105",688
"31597","94107",1447
"31598","94108",333
"31599","94109",1627
"31600","94110",4404
"31601","94111",289
"31602","94112",4657
"31603","94114",1436
"31604","94115",1496
"31605","94116",2585
"31606","94117",2281
"31607","94118",2088
"31608","94121",2708
"31609","94122",3349
"31610","94123",1917
"31611","94124",2620
"31612","94127",1000
"31613","94128",0
"31614","94129",528
"31615","94130",87
"31616","94131",1614
"31617","94132",821
"31618","94133",968
"31619","94134",2064
"31620","94158",875
"31621","94188",0
"31622","94301",650
"31623","94303",3793
"31624","94304",364
"31625","94305",296
"31626","94306",1595
"31627","94401",2822
"31628","94402",2212
"31629","94403",3077
"31630","94404",2581
"31631","94501",4832
"31632","94502",1011
"31633","94503",1261
"31634","94505",1168
"31635","94506",1235
"31636","94507",405
"31637","94508",135
"31638","94509",5391
"31639","94510",1575
"31640","94511",0
"31641","94512",0
"31642","94513",3698
"31643","94514",110
"31644","94515",492
"31645","94516",24
"31646","94517",605
"31647","94518",2635
"31648","94519",1666
"31649","94520",3439
"31650","94521",3199
"31651","94523",2381
"31652","94525",137
"31653","94526",1659
"31654","94528",129
"31655","94530",1947
"31656","94531",2543
"31657","94533",6900
"31658","94534",2910
"31659","94535",841
"31660","94536",5288
"31661","94538",4975
"31662","94539",3408
"31663","94541",5210
"31664","94542",639
"31665","94544",5549
"31666","94545",2345
"31667","94546",3048
"31668","94547",1425
"31669","94548",10
"31670","94549",1500
"31671","94550",3672
"31672","94551",4024
"31673","94552",737
"31674","94553",3843
"31675","94555",3069
"31676","94556",889
"31677","94558",3754
"31678","94559",1987
"31679","94560",3682
"31680","94561",3999
"31681","94562",0
"31682","94563",1128
"31683","94564",1086
"31684","94565",7506
"31685","94566",2366
"31686","94567",33
"31687","94568",6362
"31688","94569",0
"31689","94571",186
"31690","94572",768
"31691","94573",0
"31692","94574",408
"31693","94575",0
"31694","94576",0
"31695","94577",2889
"31696","94578",2994
"31697","94579",947
"31698","94580",1796
"31699","94582",2836
"31700","94583",2790
"31701","94585",2151
"31702","94586",57
"31703","94587",3889
"31704","94588",2623
"31705","94589",2607
"31706","94590",2327
"31707","94591",3311
"31708","94592",55
"31709","94595",771
"31710","94596",1112
"31711","94597",1695
"31712","94598",1815
"31713","94599",10
"31714","94601",3992
"31715","94602",2325
"31716","94603",3294
"31717","94605",3316
"31718","94606",2129
"31719","94607",1563
"31720","94608",1780
"31721","94609",1633
"31722","94610",2247
"31723","94611",2471
"31724","94612",558
"31725","94613",0
"31726","94618",817
"31727","94619",2470
"31728","94621",3188
"31729","94702",1026
"31730","94703",850
"31731","94704",347
"31732","94705",586
"31733","94706",1967
"31734","94707",777
"31735","94708",749
"31736","94709",447
"31737","94710",374
"31738","94720",13
"31739","94801",2492
"31740","94803",1493
"31741","94804",3296
"31742","94805",1048
"31743","94806",4276
"31744","94901",2610
"31745","94903",1518
"31746","94904",719
"31747","94920",454
"31748","94922",0
"31749","94923",11
"31750","94924",12
"31751","94925",844
"31752","94928",3220
"31753","94929",86
"31754","94930",518
"31755","94931",690
"31756","94933",110
"31757","94937",93
"31758","94938",0
"31759","94939",460
"31760","94940",22
"31761","94941",1631
"31762","94945",903
"31763","94946",11
"31764","94947",1233
"31765","94949",1175
"31766","94950",0
"31767","94951",78
"31768","94952",1700
"31769","94954",2618
"31770","94956",0
"31771","94957",111
"31772","94960",1098
"31773","94963",0
"31774","94964",0
"31775","94965",538
"31776","94970",12
"31777","94971",0
"31778","94972",63
"31779","94973",26
"31780","95002",244
"31781","95003",1082
"31782","95004",197
"31783","95005",470
"31784","95006",343
"31785","95007",43
"31786","95008",3966
"31787","95010",299
"31788","95012",1548
"31789","95013",0
"31790","95014",3751
"31791","95017",58
"31792","95018",265
"31793","95019",379
"31794","95020",5284
"31795","95023",4347
"31796","95030",427
"31797","95032",1510
"31798","95033",442
"31799","95035",6157
"31800","95037",4253
"31801","95039",76
"31802","95041",102
"31803","95043",45
"31804","95045",318
"31805","95046",283
"31806","95050",2915
"31807","95051",4983
"31808","95053",0
"31809","95054",2043
"31810","95060",2116
"31811","95062",1799
"31812","95064",51
"31813","95065",503
"31814","95066",863
"31815","95070",1009
"31816","95073",679
"31817","95075",66
"31818","95076",7138
"31819","95110",1766
"31820","95111",4437
"31821","95112",3278
"31822","95113",0
"31823","95116",3911
"31824","95117",2776
"31825","95118",2845
"31826","95119",785
"31827","95120",1706
"31828","95121",1989
"31829","95122",3484
"31830","95123",5519
"31831","95124",3616
"31832","95125",4180
"31833","95126",1947
"31834","95127",4473
"31835","95128",2291
"31836","95129",2350
"31837","95130",1170
"31838","95131",2422
"31839","95132",2222
"31840","95133",1770
"31841","95134",2950
"31842","95135",870
"31843","95136",3058
"31844","95138",1269
"31845","95139",606
"31846","95140",0
"31847","95148",2620
"31848","95202",519
"31849","95203",1758
"31850","95204",2076
"31851","95205",4104
"31852","95206",5553
"31853","95207",4670
"31854","95209",3499
"31855","95210",4083
"31856","95211",0
"31857","95212",1950
"31858","95215",1920
"31859","95219",2220
"31860","95220",502
"31861","95221",0
"31862","95222",190
"31863","95223",54
"31864","95224",7
"31865","95225",0
"31866","95226",0
"31867","95227",82
"31868","95228",345
"31869","95230",0
"31870","95231",162
"31871","95232",0
"31872","95233",0
"31873","95236",472
"31874","95237",361
"31875","95240",4562
"31876","95242",1362
"31877","95245",116
"31878","95246",87
"31879","95247",209
"31880","95248",0
"31881","95249",215
"31882","95251",0
"31883","95252",894
"31884","95253",99
"31885","95254",0
"31886","95255",136
"31887","95257",0
"31888","95258",234
"31889","95301",2925
"31890","95303",81
"31891","95304",509
"31892","95305",0
"31893","95306",90
"31894","95307",4251
"31895","95309",0
"31896","95310",48
"31897","95311",125
"31898","95312",59
"31899","95313",72
"31900","95315",1039
"31901","95316",249
