"","id","zip","amount","type","year"
"2931","E135-459","65807",4160,"crrsa_paycheck_2","2022"
"2932","E137-885","64029",83200,"crrsa_paycheck_2","2022"
"2933","E733-933","63133",16640,"crrsa_paycheck_2","2022"
"2934","E367-272","63601",62400,"crrsa_paycheck_2","2022"
"2935","P936-711","65804",54080,"crrsa_paycheck_2","2022"
"2936","P224-231","63109",62400,"crrsa_paycheck_2","2022"
"2937","P423-952","63136",8320,"crrsa_paycheck_2","2022"
"2938","P624-579","65202",8320,"crrsa_paycheck_2","2022"
"2939","P951-311","65807",8320,"crrsa_paycheck_2","2022"
"2940","E743-861","63010",83200,"crrsa_paycheck_2","2022"
"2941","E408-308","64507",4160,"crrsa_paycheck_2","2022"
"2942","E712-704","63383",83200,"crrsa_paycheck_2","2022"
"2943","E258-837","64083",12480,"crrsa_paycheck_2","2022"
"2944","E147-905","63116",54080,"crrsa_paycheck_2","2022"
"2945","E241-307","64015",4160,"crrsa_paycheck_2","2022"
"2946","E279-290","63114",33280,"crrsa_paycheck_2","2022"
"2947","E524-624","65201",16640,"crrsa_paycheck_2","2022"
"2948","E295-123","64804",16640,"crrsa_paycheck_2","2022"
"2949","E932-608","65301",33280,"crrsa_paycheck_2","2022"
"2950","E992-468","63135",58240,"crrsa_paycheck_2","2022"
"2951","P832-787","64133",12480,"crrsa_paycheck_2","2022"
"2952","E791-526","63043",8320,"crrsa_paycheck_2","2022"
"2953","P262-434","63801",8320,"crrsa_paycheck_2","2022"
"2954","E456-637","63552",62400,"crrsa_paycheck_2","2022"
"2955","E479-617","63303",83200,"crrsa_paycheck_2","2022"
"2956","E800-828","63115",4160,"crrsa_paycheck_2","2022"
"2957","E381-828","65804",37440,"crrsa_paycheck_2","2022"
"2958","E315-900","64503",20800,"crrsa_paycheck_2","2022"
"2959","E851-749","65583",16640,"crrsa_paycheck_2","2022"
"2960","P599-253","64834",24960,"crrsa_paycheck_2","2022"
"2961","P333-224","65082",8320,"crrsa_paycheck_2","2022"
"2962","E410-977","64064",83200,"crrsa_paycheck_2","2022"
"2963","P171-614","65051",4160,"crrsa_paycheck_2","2022"
"2964","E986-626","63130",12480,"crrsa_paycheck_2","2022"
"2965","P512-567","64155",8320,"crrsa_paycheck_2","2022"
"2966","E999-768","63863",4160,"crrsa_paycheck_2","2022"
"2967","P369-305","63114",62400,"crrsa_paycheck_2","2022"
"2968","P139-824","63044",62400,"crrsa_paycheck_2","2022"
"2969","P233-968","63366",58240,"crrsa_paycheck_2","2022"
"2970","P196-520","65583",33280,"crrsa_paycheck_2","2022"
"2971","E284-835","64444",33280,"crrsa_paycheck_2","2022"
"2972","P119-960","63118",83200,"crrsa_paycheck_2","2022"
"2973","E419-811","64424",8320,"crrsa_paycheck_2","2022"
"2974","P488-194","65032",33280,"crrsa_paycheck_2","2022"
"2975","P831-875","64503",4160,"crrsa_paycheck_2","2022"
"2976","E516-332","63123",8320,"crrsa_paycheck_2","2022"
"2977","E376-198","63456",33280,"crrsa_paycheck_2","2022"
"2978","E493-105","63033",29120,"crrsa_paycheck_2","2022"
"2979","E370-747","65738",49920,"crrsa_paycheck_2","2022"
"2980","E497-419","63131",83200,"crrsa_paycheck_2","2022"
"2981","E523-796","65203",16640,"crrsa_paycheck_2","2022"
"2982","P409-557","65807",8320,"crrsa_paycheck_2","2022"
"2983","E951-656","63135",62400,"crrsa_paycheck_2","2022"
"2984","E562-711","63134",8320,"crrsa_paycheck_2","2022"
"2985","E568-609","63031",62400,"crrsa_paycheck_2","2022"
"2986","E600-390","65054",62400,"crrsa_paycheck_2","2022"
"2987","E908-499","63147",33280,"crrsa_paycheck_2","2022"
"2988","E883-932","64083",104000,"crrsa_paycheck_2","2022"
"2989","E444-368","63112",33280,"crrsa_paycheck_2","2022"
"2990","E906-525","63301",12480,"crrsa_paycheck_2","2022"
"2991","E154-425","65807",62400,"crrsa_paycheck_2","2022"
"2992","E370-869","64029",62400,"crrsa_paycheck_2","2022"
"2993","E362-770","64850",12480,"crrsa_paycheck_2","2022"
"2994","E867-439","64850",8320,"crrsa_paycheck_2","2022"
"2995","E773-428","63017",83200,"crrsa_paycheck_2","2022"
"2996","E813-217","63146",104000,"crrsa_paycheck_2","2022"
"2997","P566-118","63368",104000,"crrsa_paycheck_2","2022"
"2998","E315-266","64429",24960,"crrsa_paycheck_2","2022"
"2999","P783-403","63028",62400,"crrsa_paycheck_2","2022"
"3000","E260-534","64454",4160,"crrsa_paycheck_2","2022"
"3001","E244-548","63640",62400,"crrsa_paycheck_2","2022"
"3002","E276-674","63104",29120,"crrsa_paycheck_2","2022"
"3003","E747-525","64012",20800,"crrsa_paycheck_2","2022"
"3004","E443-748","63049",62400,"crrsa_paycheck_2","2022"
"3005","E398-414","63010",33280,"crrsa_paycheck_2","2022"
"3006","P658-865","65781",54080,"crrsa_paycheck_2","2022"
"3007","E847-583","63005",104000,"crrsa_paycheck_2","2022"
"3008","E496-569","65065",83200,"crrsa_paycheck_2","2022"
"3009","E194-703","64850",24960,"crrsa_paycheck_2","2022"
"3010","P179-442","64132",4160,"crrsa_paycheck_2","2022"
"3011","E368-365","65202",33280,"crrsa_paycheck_2","2022"
"3012","E200-595","64076",41600,"crrsa_paycheck_2","2022"
"3013","P802-914","65051",4160,"crrsa_paycheck_2","2022"
"3014","P279-869","63664",33280,"crrsa_paycheck_2","2022"
"3015","E337-850","63136",4160,"crrsa_paycheck_2","2022"
"3016","E212-239","63043",4160,"crrsa_paycheck_2","2022"
"3017","E235-150","64060",62400,"crrsa_paycheck_2","2022"
"3018","E370-747","65738",54080,"crrsa_paycheck_2","2022"
"3019","P682-399","63780",16640,"crrsa_paycheck_2","2022"
"3020","E912-939","63830",16640,"crrsa_paycheck_2","2022"
"3021","E517-165","63074",4160,"crrsa_paycheck_2","2022"
"3022","E963-226","63136",62400,"crrsa_paycheck_2","2022"
"3023","E558-971","63138",62400,"crrsa_paycheck_2","2022"
"3024","P900-475","65781",16640,"crrsa_paycheck_2","2022"
"3025","E870-470","64506",33280,"crrsa_paycheck_2","2022"
"3026","E296-998","63841",4160,"crrsa_paycheck_2","2022"
"3027","E754-596","65261",8320,"crrsa_paycheck_2","2022"
"3028","P451-741","63137",4160,"crrsa_paycheck_2","2022"
"3029","P121-225","65565",20800,"crrsa_paycheck_2","2022"
"3030","E663-467","63136",4160,"crrsa_paycheck_2","2022"
"3031","P181-371","64079",104000,"crrsa_paycheck_2","2022"
"3032","E932-917","63501",8320,"crrsa_paycheck_2","2022"
"3033","E370-603","63111",4160,"crrsa_paycheck_2","2022"
"3034","E315-785","65251",45760,"crrsa_paycheck_2","2022"
"3035","P241-798","63134",4160,"crrsa_paycheck_2","2022"
"3036","E958-738","65101",62400,"crrsa_paycheck_2","2022"
"3037","E219-736","63021",104000,"crrsa_paycheck_2","2022"
"3038","E804-679","64644",12480,"crrsa_paycheck_2","2022"
"3039","P488-452","65583",33280,"crrsa_paycheck_2","2022"
"3040","P646-580","63112",33280,"crrsa_paycheck_2","2022"
"3041","P428-375","64801",8320,"crrsa_paycheck_2","2022"
"3042","E369-419","65804",62400,"crrsa_paycheck_2","2022"
"3043","P402-329","65231",4160,"crrsa_paycheck_2","2022"
"3044","P957-761","63137",12480,"crrsa_paycheck_2","2022"
"3045","E241-249","63050",62400,"crrsa_paycheck_2","2022"
"3046","P887-922","63304",29120,"crrsa_paycheck_2","2022"
"3047","E553-874","65109",83200,"crrsa_paycheck_2","2022"
"3048","E539-408","65807",33280,"crrsa_paycheck_2","2022"
"3049","E404-965","63136",83200,"crrsa_paycheck_2","2022"
"3050","E800-923","64082",49920,"crrsa_paycheck_2","2022"
"3051","E335-708","63367",33280,"crrsa_paycheck_2","2022"
"3052","E972-436","63135",8320,"crrsa_paycheck_2","2022"
"3053","P795-274","64012",104000,"crrsa_paycheck_2","2022"
"3054","E501-552","65049",33280,"crrsa_paycheck_2","2022"
"3055","E887-123","65201",4160,"crrsa_paycheck_2","2022"
"3056","P195-765","64082",8320,"crrsa_paycheck_2","2022"
"3057","P332-102","64083",45760,"crrsa_paycheck_2","2022"
"3058","E757-744","63104",33280,"crrsa_paycheck_2","2022"
"3059","E316-956","63017",29120,"crrsa_paycheck_2","2022"
"3060","P533-173","65802",66560,"crrsa_paycheck_2","2022"
"3061","E645-402","65270",33280,"crrsa_paycheck_2","2022"
"3062","E831-818","65536",62400,"crrsa_paycheck_2","2022"
"3063","P256-144","63133",16640,"crrsa_paycheck_2","2022"
"3064","P148-841","65233",62400,"crrsa_paycheck_2","2022"
"3065","E997-338","63127",41600,"crrsa_paycheck_2","2022"
"3066","E441-403","63010",83200,"crrsa_paycheck_2","2022"
"3067","E496-809","63134",49920,"crrsa_paycheck_2","2022"
"3068","E130-225","64127",16640,"crrsa_paycheck_2","2022"
"3069","E933-449","63011",83200,"crrsa_paycheck_2","2022"
"3070","E345-203","63042",62400,"crrsa_paycheck_2","2022"
"3071","E655-644","63114",58240,"crrsa_paycheck_2","2022"
"3072","E914-631","63110",12480,"crrsa_paycheck_2","2022"
"3073","E749-598","65810",62400,"crrsa_paycheck_2","2022"
"3074","E528-468","63701",104000,"crrsa_paycheck_2","2022"
"3075","P300-362","63822",16640,"crrsa_paycheck_2","2022"
"3076","P602-856","64127",104000,"crrsa_paycheck_2","2022"
"3077","E129-513","63138",62400,"crrsa_paycheck_2","2022"
"3078","P890-483","63801",16640,"crrsa_paycheck_2","2022"
"3079","E374-371","63139",33280,"crrsa_paycheck_2","2022"
"3080","E526-229","65714",45760,"crrsa_paycheck_2","2022"
"3081","E352-306","65714",45760,"crrsa_paycheck_2","2022"
"3082","E217-311","65714",49920,"crrsa_paycheck_2","2022"
"3083","E768-146","65714",24960,"crrsa_paycheck_2","2022"
"3084","E701-705","65714",54080,"crrsa_paycheck_2","2022"
"3085","P904-422","63867",4160,"crrsa_paycheck_2","2022"
"3086","E971-554","65807",4160,"crrsa_paycheck_2","2022"
"3087","E925-103","64156",8320,"crrsa_paycheck_2","2022"
"3088","E370-747","65738",49920,"crrsa_paycheck_2","2022"
"3089","E584-575","63138",58240,"crrsa_paycheck_2","2022"
"3090","P178-978","63108",4160,"crrsa_paycheck_2","2022"
"3091","E652-308","65714",45760,"crrsa_paycheck_2","2022"
"3092","P199-644","63701",104000,"crrsa_paycheck_2","2022"
"3093","E962-513","65020",62400,"crrsa_paycheck_2","2022"
"3094","E733-903","64683",16640,"crrsa_paycheck_2","2022"
"3095","E442-519","63863",29120,"crrsa_paycheck_2","2022"
"3096","E412-146","64012",4160,"crrsa_paycheck_2","2022"
"3097","E370-747","65738",54080,"crrsa_paycheck_2","2022"
"3098","E628-885","64772",54080,"crrsa_paycheck_2","2022"
"3099","E793-534","65807",62400,"crrsa_paycheck_2","2022"
"3100","E363-458","64079",4160,"crrsa_paycheck_2","2022"
"3101","E203-782","64701",62400,"crrsa_paycheck_2","2022"
"3102","E117-939","63863",20800,"crrsa_paycheck_2","2022"
"3103","E919-964","63127",83200,"crrsa_paycheck_2","2022"
"3104","E437-117","63031",62400,"crrsa_paycheck_2","2022"
"3105","E893-829","65584",4160,"crrsa_paycheck_2","2022"
"3106","E114-621","63137",4160,"crrsa_paycheck_2","2022"
"3107","E360-614","65109",33280,"crrsa_paycheck_2","2022"
"3108","E144-200","65076",16640,"crrsa_paycheck_2","2022"
"3109","E817-412","63760",8320,"crrsa_paycheck_2","2022"
"3110","E295-544","63552",16640,"crrsa_paycheck_2","2022"
"3111","P572-298","64804",16640,"crrsa_paycheck_2","2022"
"3112","E897-265","63301",12480,"crrsa_paycheck_2","2022"
"3113","E273-903","63301",62400,"crrsa_paycheck_2","2022"
"3114","E678-418","64127",83200,"crrsa_paycheck_2","2022"
"3115","E806-660","63051",16640,"crrsa_paycheck_2","2022"
"3116","E401-960","63136",58240,"crrsa_paycheck_2","2022"
"3117","E147-227","63857",8320,"crrsa_paycheck_2","2022"
"3118","P788-519","64870",8320,"crrsa_paycheck_2","2022"
"3119","P758-738","64870",12480,"crrsa_paycheck_2","2022"
"3120","P178-435","63121",4160,"crrsa_paycheck_2","2022"
"3121","E519-466","64127",12480,"crrsa_paycheck_2","2022"
"3122","E433-242","63019",62400,"crrsa_paycheck_2","2022"
"3123","P834-524","64835",8320,"crrsa_paycheck_2","2022"
"3124","E577-865","64093",49920,"crrsa_paycheck_2","2022"
"3125","E483-225","64053",4160,"crrsa_paycheck_2","2022"
"3126","E658-807","65738",33280,"crrsa_paycheck_2","2022"
"3127","P704-523","63670",4160,"crrsa_paycheck_2","2022"
"3128","E267-499","63845",4160,"crrsa_paycheck_2","2022"
"3129","E384-243","63645",16640,"crrsa_paycheck_2","2022"
"3130","E277-683","63136",62400,"crrsa_paycheck_2","2022"
"3131","E317-370","63127",62400,"crrsa_paycheck_2","2022"
"3132","E111-238","65584",41600,"crrsa_paycheck_2","2022"
"3133","E815-717","63020",62400,"crrsa_paycheck_2","2022"
"3134","E471-278","64601",45760,"crrsa_paycheck_2","2022"
"3135","E896-716","63304",4160,"crrsa_paycheck_2","2022"
"3136","P342-473","63107",16640,"crrsa_paycheck_2","2022"
"3137","E724-232","63019",29120,"crrsa_paycheck_2","2022"
"3138","E976-341","63105",83200,"crrsa_paycheck_2","2022"
"3139","E142-592","63703",16640,"crrsa_paycheck_2","2022"
"3140","P329-515","65631",12480,"crrsa_paycheck_2","2022"
"3141","E531-145","63033",4160,"crrsa_paycheck_2","2022"
"3142","P843-411","63116",4160,"crrsa_paycheck_2","2022"
"3143","P472-468","64505",4160,"crrsa_paycheck_2","2022"
"3144","E327-357","64079",20800,"crrsa_paycheck_2","2022"
"3145","E629-899","64154",74880,"crrsa_paycheck_2","2022"
"3146","E327-774","65203",62400,"crrsa_paycheck_2","2022"
"3147","E999-136","63121",12480,"crrsa_paycheck_2","2022"
"3148","E540-116","63074",62400,"crrsa_paycheck_2","2022"
"3149","P850-843","63452",33280,"crrsa_paycheck_2","2022"
"3150","E616-205","63077",62400,"crrsa_paycheck_2","2022"
"3151","E591-500","65054",4160,"crrsa_paycheck_2","2022"
"3152","P110-267","63033",4160,"crrsa_paycheck_2","2022"
"3153","E683-915","63129",33280,"crrsa_paycheck_2","2022"
"3154","E247-102","65202",33280,"crrsa_paycheck_2","2022"
"3155","E633-114","64801",33280,"crrsa_paycheck_2","2022"
"3156","P979-830","63775",49920,"crrsa_paycheck_2","2022"
"3157","P487-370","63957",41600,"crrsa_paycheck_2","2022"
"3158","E565-663","64506",4160,"crrsa_paycheck_2","2022"
"3159","E859-462","65560",83200,"crrsa_paycheck_2","2022"
"3160","P330-524","63901",33280,"crrsa_paycheck_2","2022"
"3161","E612-786","65201",4160,"crrsa_paycheck_2","2022"
"3162","P619-588","63033",20800,"crrsa_paycheck_2","2022"
"3163","E985-957","65340",4160,"crrsa_paycheck_2","2022"
"3164","E666-737","63137",20800,"crrsa_paycheck_2","2022"
"3165","E516-912","64759",8320,"crrsa_paycheck_2","2022"
"3166","E949-304","64029",62400,"crrsa_paycheck_2","2022"
"3167","E907-625","63136",8320,"crrsa_paycheck_2","2022"
"3168","E103-233","65202",8320,"crrsa_paycheck_2","2022"
"3169","E247-695","63107",12480,"crrsa_paycheck_2","2022"
"3170","P691-481","65101",62400,"crrsa_paycheck_2","2022"
"3171","E160-994","63115",16640,"crrsa_paycheck_2","2022"
"3172","E406-724","63141",83200,"crrsa_paycheck_2","2022"
"3173","E120-489","63133",62400,"crrsa_paycheck_2","2022"
"3174","E973-989","63114",4160,"crrsa_paycheck_2","2022"
"3175","E425-410","63304",83200,"crrsa_paycheck_2","2022"
"3176","E956-307","65043",33280,"crrsa_paycheck_2","2022"
"3177","E474-769","63115",16640,"crrsa_paycheck_2","2022"
"3178","E262-267","65081",62400,"crrsa_paycheck_2","2022"
"3179","P567-223","65262",45760,"crrsa_paycheck_2","2022"
"3180","E102-620","65714",37440,"crrsa_paycheck_2","2022"
"3181","P176-867","64154",33280,"crrsa_paycheck_2","2022"
"3182","E850-597","65617",33280,"crrsa_paycheck_2","2022"
"3183","E971-332","65401",83200,"crrsa_paycheck_2","2022"
"3184","E271-842","65606",33280,"crrsa_paycheck_2","2022"
"3185","E470-898","63867",4160,"crrsa_paycheck_2","2022"
"3186","E748-115","64154",33280,"crrsa_paycheck_2","2022"
"3187","E145-707","65065",83200,"crrsa_paycheck_2","2022"
"3188","E370-747","65738",33280,"crrsa_paycheck_2","2022"
"3189","P364-445","64501",12480,"crrsa_paycheck_2","2022"
"3190","E443-834","64138",8320,"crrsa_paycheck_2","2022"
"3191","E824-179","63031",62400,"crrsa_paycheck_2","2022"
"3192","P573-488","64015",104000,"crrsa_paycheck_2","2022"
"3193","P945-865","64081",104000,"crrsa_paycheck_2","2022"
"3194","E193-310","63106",104000,"crrsa_paycheck_2","2022"
"3195","P930-470","64801",8320,"crrsa_paycheck_2","2022"
"3196","P648-963","64040",58240,"crrsa_paycheck_2","2022"
"3197","E850-115","64037",33280,"crrsa_paycheck_2","2022"
"3198","E954-229","63640",54080,"crrsa_paycheck_2","2022"
"3199","E974-212","64138",33280,"crrsa_paycheck_2","2022"
"3200","E837-373","63304",8320,"crrsa_paycheck_2","2022"
"3201","E670-800","63121",62400,"crrsa_paycheck_2","2022"
"3202","E433-117","63376",62400,"crrsa_paycheck_2","2022"
"3203","E162-846","64132",33280,"crrsa_paycheck_2","2022"
"3204","E918-432","64131",45760,"crrsa_paycheck_2","2022"
"3205","P612-254","63775",16640,"crrsa_paycheck_2","2022"
"3206","E944-700","64137",54080,"crrsa_paycheck_2","2022"
"3207","E151-508","65109",62400,"crrsa_paycheck_2","2022"
"3208","E868-643","63011",33280,"crrsa_paycheck_2","2022"
"3209","E144-525","63368",41600,"crrsa_paycheck_2","2022"
"3210","E319-384","64130",37440,"crrsa_paycheck_2","2022"
"3211","E798-942","63366",58240,"crrsa_paycheck_2","2022"
"3212","E638-533","65714",4160,"crrsa_paycheck_2","2022"
"3213","P217-386","64105",104000,"crrsa_paycheck_2","2022"
"3214","E240-322","64030",8320,"crrsa_paycheck_2","2022"
"3215","E313-841","63051",33280,"crrsa_paycheck_2","2022"
"3216","E105-951","65063",12480,"crrsa_paycheck_2","2022"
"3217","E488-374","65010",33280,"crrsa_paycheck_2","2022"
"3218","E350-210","65203",8320,"crrsa_paycheck_2","2022"
"3219","E263-684","64131",45760,"crrsa_paycheck_2","2022"
"3220","E281-712","63857",33280,"crrsa_paycheck_2","2022"
"3221","E536-374","65672",104000,"crrsa_paycheck_2","2022"
"3222","E666-860","63146",20800,"crrsa_paycheck_2","2022"
"3223","E241-678","63011",24960,"crrsa_paycheck_2","2022"
"3224","E206-638","63021",8320,"crrsa_paycheck_2","2022"
"3225","E384-894","63017",20800,"crrsa_paycheck_2","2022"
"3226","E228-295","63017",16640,"crrsa_paycheck_2","2022"
"3227","E230-803","63017",16640,"crrsa_paycheck_2","2022"
"3228","E513-834","63141",24960,"crrsa_paycheck_2","2022"
"3229","E766-302","63011",12480,"crrsa_paycheck_2","2022"
"3230","E865-445","63021",16640,"crrsa_paycheck_2","2022"
"3231","E614-554","64131",29120,"crrsa_paycheck_2","2022"
"3232","E407-702","64134",16640,"crrsa_paycheck_2","2022"
"3233","E391-658","64505",16640,"crrsa_paycheck_2","2022"
"3234","E583-331","63123",62400,"crrsa_paycheck_2","2022"
"3235","E341-340","63111",4160,"crrsa_paycheck_2","2022"
"3236","P480-870","63801",4160,"crrsa_paycheck_2","2022"
"3237","E578-253","63025",8320,"crrsa_paycheck_2","2022"
"3238","E871-356","63368",104000,"crrsa_paycheck_2","2022"
"3239","E512-742","65617",33280,"crrsa_paycheck_2","2022"
"3240","E258-864","65629",33280,"crrsa_paycheck_2","2022"
"3241","E687-937","65622",12480,"crrsa_paycheck_2","2022"
"3242","E266-791","64075",62400,"crrsa_paycheck_2","2022"
"3243","E533-392","63136",8320,"crrsa_paycheck_2","2022"
"3244","E108-189","64138",4160,"crrsa_paycheck_2","2022"
"3245","E393-817","63135",62400,"crrsa_paycheck_2","2022"
"3246","E939-969","63031",4160,"crrsa_paycheck_2","2022"
"3247","E404-498","63115",33280,"crrsa_paycheck_2","2022"
"3248","E724-958","64128",4160,"crrsa_paycheck_2","2022"
"3249","E699-220","63037",16640,"crrsa_paycheck_2","2022"
"3250","E106-147","63376",62400,"crrsa_paycheck_2","2022"
"3251","E415-791","63469",16640,"crrsa_paycheck_2","2022"
"3252","E357-319","64132",8320,"crrsa_paycheck_2","2022"
"3253","E637-532","64644",8320,"crrsa_paycheck_2","2022"
"3254","P817-886","64601",12480,"crrsa_paycheck_2","2022"
"3255","E787-900","65202",62400,"crrsa_paycheck_2","2022"
"3256","E139-112","65571",24960,"crrsa_paycheck_2","2022"
"3257","E181-621","65802",33280,"crrsa_paycheck_2","2022"
"3258","E213-208","63026",62400,"crrsa_paycheck_2","2022"
"3259","E100-563","65043",62400,"crrsa_paycheck_2","2022"
"3260","E471-784","63901",62400,"crrsa_paycheck_2","2022"
"3261","E172-294","64130",83200,"crrsa_paycheck_2","2022"
"3262","E627-731","63901",33280,"crrsa_paycheck_2","2022"
"3263","E406-437","64448",4160,"crrsa_paycheck_2","2022"
"3264","E655-744","64507",16640,"crrsa_paycheck_2","2022"
"3265","E757-567","65804",4160,"crrsa_paycheck_2","2022"
"3266","E644-695","64633",37440,"crrsa_paycheck_2","2022"
"3267","E330-367","63033",20800,"crrsa_paycheck_2","2022"
"3268","E415-444","64056",24960,"crrsa_paycheck_2","2022"
"3269","E452-265","65536",62400,"crrsa_paycheck_2","2022"
"3270","E952-129","63134",62400,"crrsa_paycheck_2","2022"
"3271","E392-657","64644",8320,"crrsa_paycheck_2","2022"
"3272","P541-540","65714",62400,"crrsa_paycheck_2","2022"
